8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
8.370093434040146008e+01,7.576323863507694512e+01,6.341453862410742659e+03
